DEPENDENCIA,CONTA,CLASSE,N║ BMP,NOMECLATURA/COMPONENTE,N║ SERIE,N║ PN,N║ SISPAT,FCG,EIQUETA MET┴LICA,QTD,VL. ATUALIZ.,VL. DEPREC. ACUM.,VL. LIQUIDO,SITUACAO
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872723,Microcomputador Optiplex 960 Marca Dell,34VJ3L1,,56086001,56086,,1,859,"773,1","85,9",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872724,Microcomputador Optiplex 960 Marca Dell,10SJ3L1,,56086002,56086,,1,859,"773,1","85,9",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872725,Microcomputador Optiplex 960 Marca Dell,GZRJ3L1,,56086003,56086,,1,859,"773,1","85,9",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872726,Microcomputador Optiplex 960 Marca Dell,54VJ3L1,,56086004,56086,,1,859,"773,1","85,9",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872727,Microcomputador Optiplex 960 Marca Dell,D4VJ3L1,,56086005,56086,,1,859,"773,1","85,9",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),34308,872736,Microcomputador Marca Thor,1691,,34308001,34308,,1,10,9,1,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),34308,872737,Microcomputador Marca Thor,1626,,34308002,34308,,1,10,9,1,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),34308,872738,Microcomputador Marca Thor,1657,,34308003,34308,,1,10,9,1,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),34308,872739,Microcomputador Marca Thor,1686,,34308004,34308,,1,10,9,1,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),34308,872740,Microcomputador Marca Thor,1684,,34308005,34308,,1,10,9,1,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),34308,872741,Microcomputador Marca Thor,1640,,34308006,34308,,1,10,9,1,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),34308,872742,Microcomputador Marca Thor,1623,,34308007,34308,,1,10,9,1,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),34308,872743,Microcomputador Marca Thor,1627,,34308008,34308,,1,10,9,1,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),34308,872744,Microcomputador Marca Thor,1700,,34308009,34308,,1,10,9,1,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),34308,872745,Microcomputador Marca Thor,1633,,34308010,34308,,1,10,9,1,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),55450,872799,"Impressora Laser Monocromatica Ppm, Resolucao De 1200 X 1200 Dpi, Memoria De 8 Mb Marca Hp1022",BRCS72Q1Y4,,55450001,55450,,1,210,189,21,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),55881,872812,Impressora Tipo Multifuncional Marca Hp Mod Psc 2610,,,55881001,55881,,1,207,"186,3","20,7",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872910,Microcomputador Optiplex 960 Marca Dell,94VJ3L1,,56086006,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872911,Microcomputador Optiplex 960 Marca Dell,8Z3RJ3L1,,56086007,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872912,Microcomputador Optiplex 960 Marca Dell,74VJ3L1,,56086008,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872913,Microcomputador Optiplex 960 Marca Dell,5ZRJ3L1,,56086009,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872915,Microcomputador Optiplex 960 Marca Dell,HZRJ3L1,,56086011,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872916,Microcomputador Optiplex 960 Marca Dell,C4VJ3L1,,56086012,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872917,Microcomputador Optiplex 960 Marca Dell,14VJ3L1,,56086013,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872918,Microcomputador Optiplex 960 Marca Dell,7ZRJ3L1,,56086014,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872919,Microcomputador Optiplex 960 Marca Dell,3ERJ3L1,,56086015,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872920,Microcomputador Optiplex 960 Marca Dell,20SJ3L1,,56086016,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872921,Microcomputador Optiplex 960 Marca Dell,B4VJ3L1,,56086017,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872922,Microcomputador Optiplex 960 Marca Dell,30SJ3L1,,56086018,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872923,Microcomputador Optiplex 960 Marca Dell,44VJ3L1,,56086019,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872924,Microcomputador Optiplex 960 Marca Dell,4ZRJ3L1,,56086020,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872925,Microcomputador Optiplex 960 Marca Dell,FZRJ3L1,,56086021,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872926,Microcomputador Optiplex 960 Marca Dell,H3VJ3L1,,56086022,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872927,Microcomputador Optiplex 960 Marca Dell,J3VJ3L1,,56086023,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872928,Microcomputador Optiplex 960 Marca Dell,CZRJ3L1,,56086024,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872929,Microcomputador Optiplex 960 Marca Dell,24VJ3L1,,56086025,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872930,Microcomputador Optiplex 960 Marca Dell,BZRJ3L3,,56086026,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,872931,Microcomputador Optiplex 960 Marca Dell,JZRJ3L1,,56086027,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),4724,873075,Impressora Hp Mod Officejet G55.,,,4724001,4724,,1,"0,01",0,"0,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,873119,Microcomputador Optiplex 960 Marca Dell,6ZRJ3L1,,56086028,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,873120,Microcomputador Optiplex 960 Marca Dell,84VJ3L1,,56086029,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,873121,Microcomputador Optiplex 960 Marca Dell,DZRJ3L1,,56086030,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,873122,Microcomputador Optiplex 960 Marca Dell,40SJ3L1,,56086031,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,873123,Microcomputador Optiplex 960 Marca Dell,2ZRJ3L1,,56086032,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,873124,Microcomputador Optiplex 960 Marca Dell,G3VJ3L1,,56086033,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,873125,Microcomputador Optiplex 960 Marca Dell,F4VJ3L1,,56086034,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56086,873126,Microcomputador Optiplex 960 Marca Dell,64VJ3L1,,56086035,56086,,1,860,774,86,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873127,Monitor Dell 19 ,9A2-08SM,,56087001,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873128,Monitor Dell 19 ,905-1NKM,,56087002,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873129,Monitor Dell 19 ,9A2-09AM,,56087003,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873130,Monitor Dell 19 ,9A5-1NEM,,56087004,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873131,Monitor Dell 19 ,9A5-01AM,,56087005,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873132,Monitor Dell 19 ,9A5-02OM,,56087006,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873133,Monitor Dell 19 ,9A5-0P3M,,56087007,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873134,Monitor Dell 19 ,9A5-1NHM,,56087008,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873135,Monitor Dell 19 ,9A5-1HLM,,56087009,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873136,Monitor Dell 19 ,9A5-1NTM,,56087010,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873137,Monitor Dell 19 ,9A5-OBJM,,56087011,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873138,Monitor Dell 19 ,9A5-1NYM,,56087012,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873139,Monitor Dell 19 ,9A5-1NZM,,56087013,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873140,Monitor Dell 19 ,9A5-1NMM,,56087014,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873141,Monitor Dell 19 ,9A5-1CMM,,56087015,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873142,Monitor Dell 19 ,9A2-099M,,56087016,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),55474,873222,"Ponto De Acesso A Rede Sem Fio (Access Point Wi-Fi), Operacao Em Modo Dual Band Freq De 2.4 Ghz Bivolt Marca Dlink.",F31G175012712,,55474001,55474,,1,65,"58,5","6,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),55474,873224,"Ponto De Acesso A Rede Sem Fio (Access Point Wi-Fi), Operacao Em Modo Dual Band Freq De 2.4 Ghz Bivolt Marca Dlink.",F31G175012713,,55474003,55474,,1,65,"58,5","6,5",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873351,Monitor Dell 19 ,9A2-08XM,,56087019,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873352,Monitor Dell 19 ,9A5-1NPM,,56087020,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873353,Monitor Dell 19 ,9A5-1P6M,,56087021,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873354,Monitor Dell 19 ,9A2-08QM,,56087022,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873355,Monitor Dell 19 ,9A2-091M,,56087023,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873356,Monitor Dell 19 ,9A2-093M,,56087024,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873357,Monitor Dell 19 ,9A2-0DAM,,56087025,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873358,Monitor Dell 19 ,9A5-1P5M,,56087026,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873359,Monitor Dell 19 ,9A5-1E0M,,56087027,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873360,Monitor Dell 19 ,9A5-1NRM,,56087028,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873361,Monitor Dell 19 ,9A5-1DLM,,56087029,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873362,Monitor Dell 19 ,9A2-094M,,56087030,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873363,Monitor Dell 19 ,9A5-OEPM,,56087031,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873364,Monitor Dell 19 ,9A2-096M,,56087032,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873365,Monitor Dell 19 ,9A2-09HM,,56087033,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873366,Monitor Dell 19 ,9A2-08VM,,56087034,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56087,873367,Monitor Dell 19 ,9A2-09DM,,56087035,56087,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),12070,873543,"Monitor 17  Colorido - Modelo 793df, Marca Sansung",LE17HXAX622341,,12070001,12070,,1,30,27,3,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),12070,873544,"Monitor 17  Colorido - Modelo 793df, Marca Sansung",LE17HXAX622345,,12070002,12070,,1,30,27,3,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),12070,873545,"Monitor 17  Colorido - Modelo 793df, Marca Sansung",LE17HXAX622394,,12070003,12070,,1,30,27,3,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),12070,873546,"Monitor 17  Colorido - Modelo 793df, Marca Sansung",LE17HXAX622339,,12070004,12070,,1,30,27,3,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),12070,873547,"Monitor 17  Colorido - Modelo 793df, Marca Sansung",LE17HXAX625316,,12070005,12070,,1,30,27,3,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),12070,873548,"Monitor 17  Colorido - Modelo 793df, Marca Sansung",LE17HXAX625310,,12070006,12070,,1,30,27,3,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),12070,873549,"Monitor 17  Colorido - Modelo 793df, Marca Sansung",LE17HXAX622378,,12070007,12070,,1,30,27,3,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),12070,873551,"Monitor 17  Colorido - Modelo 793df, Marca Sansung",LE17HXAX625305,,12070009,12070,,1,30,27,3,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),12070,873552,"Monitor 17  Colorido - Modelo 793df, Marca Sansung",LE17HXAX622329,,12070010,12070,,1,30,27,3,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),22295,873594,"Microcomputador Pentium Ii 266 Mhz , 512 Kb De Cache , 64 Mb Ram Sdram , Drive 3 1/2┤┤ , Hd 4.3 Gb Ide Placa De VÝdeo De 4 Mb , Teclado , Mouse 2 Bot§es , Kit  MultÝmidia 24x Awe  64  E Placa Rede Ethernet Star/D-Link 10/100 Mbps , Monitor Fivestar Sbga Color 15   .",3125,,22295009,22295,,1,120,108,12,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),12170,873719,Impressora Laserjet Mod 1300 N Marca Hp,BRCB055386,,12170005,12170,,1,190,171,19,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),22295,873761,"Microcomputador Pentium Ii 266 Mhz , 512 Kb De Cache , 64 Mb Ram Sdram , Drive 3 1/2┤┤ , Hd 4.3 Gb Ide Placa De VÝdeo De 4 Mb , Teclado , Mouse 2 Bot§es , Kit  MultÝmidia 24x Awe  64  E Placa Rede Ethernet Star/D-Link 10/100 Mbps , Monitor Fivestar Sbga Color 15   .",3126,,22295010,22295,,1,120,108,12,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),24047,873771,Impressora Marca Grafix Mod 100 Hs-Ft Com Placa Multi I/O,16266,,24047001,24047,,1,"44,25","39,82","4,43",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),24047,873772,Impressora Marca Grafix Mod 100 Hs-Ft Com Placa Multi I/O,18343,,24047002,24047,,1,"44,25","39,82","4,43",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),24047,873773,Impressora Marca Grafix Mod 100 Hs-Ft Com Placa Multi I/O,18348,,24047003,24047,,1,"44,25","39,82","4,43",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),24047,873774,Impressora Marca Grafix Mod 100 Hs-Ft Com Placa Multi I/O,18270,,24047004,24047,,1,"44,25","39,82","4,43",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),24047,873775,Impressora Marca Grafix Mod 100 Hs-Ft Com Placa Multi I/O,18291,,24047005,24047,,1,"44,25","39,82","4,43",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),55168,873798,Computador De Mao Gerenc Movel Processador De 400 Mhz Disco Rigido Interno 4 Gb,PVGOM5K6G26B,,55168002,55168,,1,450,405,45,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),55168,873799,Computador De Mao Gerenc Movel Processador De 400 Mhz Disco Rigido Interno 4 Gb,PVGOM5J6G071,,55168003,55168,,1,450,405,45,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),55168,873800,Computador De Mao Gerenc Movel Processador De 400 Mhz Disco Rigido Interno 4 Gb,PVGOM5K6G1C9,,55168004,55168,,1,450,405,45,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),55168,873801,Computador De Mao Gerenc Movel Processador De 400 Mhz Disco Rigido Interno 4 Gb,PVGOM5K6G40B,,55168005,55168,,1,450,405,45,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),55168,873802,Computador De Mao Gerenc Movel Processador De 400 Mhz Disco Rigido Interno 4 Gb,PVGOM5K6G070,,55168006,55168,,1,450,405,45,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),55168,873803,Computador De Mao Gerenc Movel Processador De 400 Mhz Disco Rigido Interno 4 Gb,PVGOM5K6G710,,55168007,55168,,1,450,405,45,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),1320,873874,"Notebook Mem. 256 Mb Hd 30 Gb Dvd Corn  Placa De Rede 15 , Tft Windows Xp",,,1320001,1320,,1,"0,01",0,"0,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),1321,873875,Scanner Netrix Easyscan 450 P,,,1321001,1321,,1,"0,01",0,"0,01",A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),5991,873893,"Microkit Composto De Processador P Iv 1,8 Ghz  Motherboard Asus Pentium Iv  Mem 256 Mb Ddr  Hd 80 Gb 7200 Rpm  VÝdeo 32 Mb Agp  Rede 10/100  Som  Drive 1.44 Mb  Cd Rom 52x  Gabinete Atx 400w  Teclado Ps2  Mouse 2 Bot§es Ps2  Cx Som  Monitor 15  Lg 500e  Estabilizador 600  Lic  Windows Xp Pro Office Xp Pro Norton Anti-VÝrus.",,,5991048,5991,,1,250,225,25,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),5991,873894,"Microkit Composto De Processador P Iv 1,8 Ghz  Motherboard Asus Pentium Iv  Mem 256 Mb Ddr  Hd 80 Gb 7200 Rpm  VÝdeo 32 Mb Agp  Rede 10/100  Som  Drive 1.44 Mb  Cd Rom 52x  Gabinete Atx 400w  Teclado Ps2  Mouse 2 Bot§es Ps2  Cx Som  Monitor 15  Lg 500e  Estabilizador 600  Lic  Windows Xp Pro Office Xp Pro Norton Anti-VÝrus.",,,5991049,5991,,1,250,225,25,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),5991,874066,"Microkit Composto De Processador P Iv 1,8 Ghz  Motherboard Asus Pentium Iv  Mem 256 Mb Ddr  Hd 80 Gb 7200 Rpm  VÝdeo 32 Mb Agp  Rede 10/100  Som  Drive 1.44 Mb  Cd Rom 52x  Gabinete Atx 400w  Teclado Ps2  Mouse 2 Bot§es Ps2  Cx Som  Monitor 15  Lg 500e  Estabilizador 600  Lic  Windows Xp Pro Office Xp Pro Norton Anti-VÝrus.",,,5991050,5991,,1,250,225,25,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),5991,874067,"Microkit Composto De Processador P Iv 1,8 Ghz  Motherboard Asus Pentium Iv  Mem 256 Mb Ddr  Hd 80 Gb 7200 Rpm  VÝdeo 32 Mb Agp  Rede 10/100  Som  Drive 1.44 Mb  Cd Rom 52x  Gabinete Atx 400w  Teclado Ps2  Mouse 2 Bot§es Ps2  Cx Som  Monitor 15  Lg 500e  Estabilizador 600  Lic  Windows Xp Pro Office Xp Pro Norton Anti-VÝrus.",,,5991051,5991,,1,250,225,25,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),5991,874068,"Microkit Composto De Processador P Iv 1,8 Ghz  Motherboard Asus Pentium Iv  Mem 256 Mb Ddr  Hd 80 Gb 7200 Rpm  VÝdeo 32 Mb Agp  Rede 10/100  Som  Drive 1.44 Mb  Cd Rom 52x  Gabinete Atx 400w  Teclado Ps2  Mouse 2 Bot§es Ps2  Cx Som  Monitor 15  Lg 500e  Estabilizador 600  Lic  Windows Xp Pro Office Xp Pro Norton Anti-VÝrus.",,,5991052,5991,,1,250,225,25,A
IEC - DIVIS├O DE CI╩NCIA DA COMPUTAă├O,35 - Material de TIC (permanente),56241,874127,Monitor Lcd 19  Wide Screen Marca Samsung,,,56241001,56241,,1,150,135,15,A
